,START_X,END_X,START_Y,END_Y
15782,5365577.6459,5365508.1345,4219171.9389,4219214.0711
15783,5365369.1101,5365299.5971,4219298.3345,4219340.4659
15784,5365021.54,5364946.2757,4219508.9877,4219552.8821
15785,5363686.5635,5363631.3417,4219679.7034,4219689.4062
15786,5440207.7039,5440285.5061,4183570.9815,4183618.0642
15787,5364518.8369,5364476.7103,4219971.5541,4220052.5877
15788,5370139.031,5370157.6098,4218589.8704,4218661.5232
15789,5364040.4743,5364016.145,4224587.2335,4224666.8374
15790,5370269.0875,5370287.6678,4219091.4492,4219163.1051
15791,5370287.6678,5370306.2484,4219163.1051,4219234.7614
15792,5371154.938,5371183.0804,4221761.9701,4221830.1714
15793,5371439.1609,5371481.8425,4222185.135,4222244.296
15794,5371567.2072,5371609.8902,4222362.619,4222421.7807
15795,5371695.2575,5371737.9419,4222540.1047,4222599.2669
15796,5371954.9499,5371998.3529,4222897.7855,4222957.4897
15797,5437578.9849,5437645.8013,4182117.9917,4182154.2126
15798,5390633.3839,5390610.0818,4195830.5647,4195922.505
15799,5390446.9552,5390445.2254,4196566.1067,4196633.0196
15800,5372789.7337,5372733.9999,4224156.864,4224188.2575
15801,5372855.576,5372888.4978,4224278.8442,4224339.8346
15802,5373020.1881,5373053.1116,4224583.799,4224644.7907
15803,5364138.7213,5364168.7462,4221754.7734,4221828.5247
15804,5364168.7462,5364198.7715,4221828.5247,4221902.2764
15805,5364257.0009,5364286.116,4222039.1124,4222107.5309
15806,5364286.116,5364315.2315,4222107.5309,4222175.9498
15807,5364472.938,5364485.0617,4222594.9466,4222671.844
15808,5364428.6579,5364407.6769,4223371.7343,4223450.1948
15809,5390443.4955,5390394.0806,4196699.933,4196671.6147
15810,5390580.5192,5390592.7211,4196793.1946,4196860.5951
15811,5352184.3958,5352200.2914,4223171.069,4223097.5341
15812,5352279.7656,5352295.6597,4222729.8665,4222656.3343
15813,5352327.4473,5352349.9038,4222509.2713,4222435.3868
15814,5385358.5145,5385273.7766,4193521.1874,4193495.8858
15815,5384934.8295,5384850.0938,4193394.6733,4193369.3685
15816,5440487.9367,5440534.7615,4183741.4627,4183770.6965
15817,5390703.401,5390699.1545,4194924.1514,4194998.192
15818,5390699.1545,5390694.908,4194998.192,4195072.2332
15819,5390682.168,5390677.921,4195294.3594,4195368.4024
15820,5390677.921,5390673.6742,4195368.4024,4195442.446
15821,5390708.7764,5390654.1676,4194005.4821,4193989.3198
15822,5390345.865,5390284.2052,4193883.0196,4193861.7586
15823,5352747.4476,5352772.1602,4221224.5443,4221157.114
15824,5352772.1602,5352796.8724,4221157.114,4221089.6841
15825,5369743.6471,5369772.6301,4217624.1254,4217692.8996
15826,5389676.4103,5389594.025,4193640.2738,4193610.8526
15827,5389261.084,5389183.3794,4193492.4182,4193464.8831
15828,5389183.3794,5389092.9142,4193464.8831,4193432.8257
15829,5373276.9225,5373324.6455,4224937.7131,4224995.6959
15830,5428277.1158,5428214.4928,4177373.8196,4177334.7915
15831,5428151.8702,5428104.9446,4177295.7629,4177264.6525
15832,5422206.5561,5422155.7798,4173278.0003,4173327.7116
15833,5422123.437,5422083.8683,4172501.1987,4172470.2468
15834,5421866.1076,5421820.321,4172030.7983,4171987.2388
15835,5408320.368,5408327.2927,4209070.3281,4209087.7181
15836,5408299.2354,5408278.1028,4209058.125,4209045.9218
15837,5429553.2213,5429483.2671,4178028.9339,4178003.4434
15838,5429204.2491,5429135.092,4177888.6161,4177850.262
15839,5428735.8396,5428669.8219,4177630.5206,4177594.2425
15840,5424916.8254,5424936.3676,4186041.0126,4186041.4601
15841,5422355.1418,5422320.0464,4172856.5877,4172798.9697
15842,5425093.1004,5425038.6458,4175408.6786,4175376.5303
15843,5424820.8307,5424760.5986,4175247.9356,4175212.2206
15844,5424347.3624,5424288.8088,4174977.2928,4174944.5928
15845,5424175.4352,5424120.6154,4174870.9856,4174830.0784
15846,5423942.7996,5423881.302,4174722.1742,4174688.6753
15847,5423696.8116,5423650.0081,4174588.1773,4174552.7669
15848,5423000.7917,5422957.19,4173999.1111,4173921.6739
15849,5422492.9283,5422460.4302,4173089.5054,4173029.4431
15850,5420209.4746,5420191.3243,4171503.6261,4171549.7889
15851,5419599.7836,5419548.6739,4170596.9889,4170557.7965
15852,5419497.5645,5419438.7751,4170518.604,4170492.7161
15853,5419193.4886,5419137.6159,4193413.6779,4193434.0499
15854,5418858.2502,5418802.3764,4193535.9056,4193556.276
15855,5418128.9335,5418070.6191,4169865.124,4169889.0883
15856,5418012.3045,5417953.9896,4169913.0524,4169937.016
15857,5417612.4751,5417662.4155,4170402.1436,4170458.4779
15858,5417329.9815,5417274.5972,4170166.5256,4170186.7961
15859,5417058.2342,5417005.4371,4170255.2496,4170269.2058
15860,5411975.7629,5411903.0032,4195000.7957,4195026.0671
15861,5420203.9656,5420144.3373,4194464.7713,4194500.0078
15862,5420677.9437,5420732.1002,4195462.4559,4195513.7825
15863,5420732.1002,5420786.2572,4195513.7825,4195565.1091
15864,5419821.214,5419769.4944,4195297.6655,4195355.9827
15865,5419666.0539,5419614.3328,4195472.6175,4195530.9348
15866,5419407.4428,5419355.719,4195764.2046,4195822.5221
15867,5420668.7769,5420718.8016,4194252.7686,4194193.0607
15868,5420718.8016,5420768.8256,4194193.0607,4194133.3527
15869,5412289.7203,5412226.4076,4207098.1827,4207057.9152
15870,5417756.5193,5417765.8381,4194437.2401,4194457.1148
15871,5418284.0928,5418359.5923,4193891.9792,4193905.6304
15872,5427004.1809,5426939.6077,4176548.1878,4176511.8366
15873,5426616.7475,5426558.9373,4176330.0775,4176294.7302
15874,5421407.9772,5421372.6833,4172161.944,4172225.9294
15875,5420950.6827,5420893.1223,4171464.2107,4171430.5108
15876,5405940.2312,5406017.4251,4185432.9488,4185415.8245
15877,5423195.0676,5423135.5287,4191384.1675,4191368.0558
15878,5424047.2104,5424117.9805,4191907.8175,4191864.3828
15879,5397690.6062,5397754.1013,4181866.0972,4181854.8236
15880,5397817.5964,5397868.4949,4181843.5497,4181834.5122
15881,5402932.9257,5403012.1451,4189755.6167,4189775.0261
15882,5403295.6497,5403342.8982,4189325.3237,4189250.3743
15883,5419423.6389,5419416.7781,4200426.1077,4200352.8161
15884,5407375.6871,5407457.1748,4185220.4424,4185218.0543
15885,5407457.1748,5407538.6626,4185218.0543,4185215.6658
15886,5366923.3208,5366985.0752,4215417.2379,4215464.929
15887,5366985.0752,5367046.8302,4215464.929,4215512.62
15888,5403425.0653,5403445.6063,4188941.7842,4188864.6379
15889,5403507.2275,5403573.4593,4188633.2018,4188584.8612
15890,5403573.4593,5403639.6905,4188584.8612,4188536.5203
15891,5404235.7456,5404301.9712,4188101.443,4188053.0999
15892,5419411.5669,5419365.613,4201103.0734,4201027.0161
15893,5419366.5046,5419367.3962,4200936.0799,4200845.1444
15894,5419367.3962,5419389.0494,4200845.1444,4200755.9261
15895,5418962.2193,5418888.8478,4201061.7905,4201007.2118
15896,5418888.8478,5418800.8817,4201007.2118,4200983.8378
15897,5431365.5287,5431300.3572,4178797.7835,4178762.6829
15898,5422351.1799,5422277.1498,4175276.0494,4175267.4722
15899,5374254.9973,5374306.8311,4226007.5085,4226062.5274
15900,5374514.1711,5374498.7553,4226282.6032,4226352.801
15901,5374610.6831,5374658.9397,4226385.4629,4226436.8929
15902,5374823.0343,5374824.4209,4226763.1928,4226837.8829
15903,5420362.6008,5420314.1998,4192933.3461,4192958.2826
15904,5419948.6818,5419892.6812,4193106.8248,4193131.3092
15905,5419740.4094,5419690.436,4193211.8847,4193231.289
15906,5416793.7078,5416725.4339,4194331.3634,4194357.1812
15907,5416077.9741,5416020.0544,4194613.9254,4194637.0165
15908,5415471.7127,5415409.2047,4194861.8916,4194887.123
15909,5414189.0582,5414210.7043,4195735.475,4195802.6423
15910,5414288.7034,5414366.7023,4195788.5362,4195774.4296
15911,5413731.3385,5413671.3483,4195147.0077,4195158.2647
15912,5419968.509,5420004.411,4193790.2367,4193850.4472
15913,5417311.566,5417258.7319,4195316.7642,4195327.1864
15914,5404655.7423,5404657.2354,4187105.0053,4187035.07
15915,5404657.2354,5404658.7285,4187035.07,4186965.1352
15916,5404666.1931,5404667.6859,4186615.4675,4186545.5353
15917,5404672.164,5404682.0424,4186335.7412,4186256.812
15918,5365355.7439,5365406.7065,4214167.2322,4214235.127
15919,5365457.6699,5365518.7282,4214303.0219,4214349.2795
15920,5366312.19,5366373.1411,4214950.9426,4214997.3071
15921,5423912.7073,5423827.6342,4175766.244,4175759.8761
15922,5412442.9018,5412401.9235,4195207.3814,4195130.8424
15923,5412360.9457,5412319.9684,4195054.3038,4194977.7656
15924,5412527.8121,5412442.9018,4195191.1344,4195207.3814
15925,5362625.4301,5362617.5364,4198452.7579,4198429.1865
15926,5362813.5467,5362829.5391,4203374.6183,4203297.1867
15927,5362829.5391,5362845.5314,4203297.1867,4203219.7555
15928,5362983.6464,5363010.1785,4202760.2232,4202684.0562
15929,5363387.6299,5363415.0197,4201638.8403,4201565.6903
15930,5421542.7242,5421499.835,4192014.3285,4192049.9497
15931,5420942.2497,5420899.3565,4192513.0186,4192548.6388
15932,5420899.3565,5420856.4633,4192548.6388,4192584.2589
15933,5397489.8904,5397426.4393,4186084.0267,4186024.9587
15934,5397319.3913,5397275.7933,4185998.8446,4186031.7984
15935,5422973.8886,5422984.1667,4176095.9016,4176037.883
15936,5422994.4445,5423004.7222,4175979.8648,4175921.8468
15937,5422850.5286,5422803.404,4175531.3679,4175488.5853
15938,5422626.0377,5422620.1946,4175183.1207,4175118.2972
15939,5421832.982,5421894.2357,4175907.672,4175845.3162
15940,5421979.0708,5422063.9059,4175846.0521,4175846.7873
15941,5418578.8794,5418523.0048,4193637.755,4193658.1242
15942,5418523.0048,5418467.1298,4193658.1242,4193678.4931
15943,5418261.4916,5418284.0928,4193838.6275,4193891.9792
15944,5391305.5972,5391239.129,4234463.2074,4234517.9693
15945,5391113.4095,5391063.2578,4234627.0118,4234694.856
15946,5386775.6336,5386741.2289,4191194.2941,4191128.3031
15947,5384112.8179,5384118.1904,4215212.9235,4215272.1373
15948,5363551.9629,5363581.1306,4201199.9468,4201124.3577
15949,5363726.9633,5363756.1285,4200746.4184,4200670.8318
15950,5363544.9084,5363463.3685,4198688.4521,4198664.4457
15951,5363463.3685,5363381.8292,4198664.4457,4198640.439
15952,5363137.2133,5363055.6754,4198568.4153,4198544.4063
15953,5364429.2149,5364476.3227,4197991.8845,4197926.2632
15954,5364758.923,5364829.5637,4197794.2354,4197826.6524
15955,5390891.5208,5390848.5853,4234964.3129,4235031.6776
15956,5390654.2352,5390586.0142,4234450.4478,4234407.3595
15957,5390586.0142,5390517.7937,4234407.3595,4234364.2709
15958,5395680.356,5395736.179,4228624.6611,4228552.1705
15959,5395599.3098,5395553.6876,4228399.8664,4228349.0985
15960,5385142.9324,5385131.6611,4188788.094,4188714.7462
15961,5385083.7135,5385082.2816,4188272.054,4188197.4019
15962,5385082.2816,5385080.8497,4188197.4019,4188122.7503
15963,5385036.3358,5385023.8847,4187524.8421,4187449.9572
15964,5385023.8847,5385011.4336,4187449.9572,4187375.0727
15965,5364012.5128,5364040.4571,4200013.0198,4199941.927
15966,5364068.4011,5364096.3447,4199870.8345,4199799.7424
15967,5362421.3074,5362437.2738,4204822.0328,4204755.4881
15968,5364771.1467,5364809.5214,4197441.0029,4197368.9043
15969,5377628.1973,5377553.5132,4218657.2713,4218620.7602
15970,5377957.885,5377906.5436,4219366.4934,4219424.9197
15971,5377949.1102,5377982.5701,4219636.1058,4219723.6319
15972,5395526.3534,5395446.6726,4227258.031,4227248.3806
15973,5395446.6726,5395366.9922,4227248.3806,4227238.7297
15974,5385035.4665,5385084.9774,4186470.3808,4186418.4225
15975,5350319.6663,5350363.3637,4226858.2141,4226798.9159
15976,5350363.3637,5350407.0606,4226798.9159,4226739.6178
15977,5390492.5046,5390500.7826,4241317.4796,4241404.5529
15978,5364049.9863,5364024.426,4199340.0656,4199260.6935
15979,5363998.8662,5363973.3066,4199181.3219,4199101.9508
15980,5431989.3581,5432045.358,4188711.6714,4188659.6612
15981,5386099.4512,5386143.9665,4200273.0363,4200348.333
15982,5365541.0852,5365607.229,4195521.2578,4195557.4264
15983,5378675.2793,5378706.2663,4221524.9896,4221606.5328
15984,5378768.2415,5378799.2298,4221769.6211,4221851.166
15985,5396621.1253,5396673.4715,4227336.8051,4227266.8045
15986,5396673.4715,5396725.8168,4227266.8045,4227196.8041
15987,5396987.5339,5397039.8753,4226846.8047,4226776.8052
15988,5380484.7774,5380507.9168,4213748.7723,4213676.1873
15989,5380531.0558,5380554.1946,4213603.6027,4213531.0184
15990,5378832.413,5378793.2262,4218106.6782,4218171.9859
15991,5378754.0388,5378714.8509,4218237.2939,4218302.6021
15992,5380802.736,5380825.0189,4212736.1014,4212664.0195
15993,5380847.3017,5380869.5841,4212591.938,4212519.8568
15994,5424837.2149,5424768.7616,4192784.2411,4192731.4968
15995,5424619.5143,5424563.2559,4193018.5278,4192979.2952
15996,5424734.3185,5424700.8022,4193071.9772,4193127.2555
15997,5424448.7195,5424439.7361,4194155.7432,4194228.0134
15998,5378322.9464,5378270.1872,4218955.6955,4219014.5752
15999,5429061.9251,5429103.3244,4185977.633,4185920.4625
16000,5429148.8021,5429113.8896,4185499.7999,4185432.4847
16001,5429009.1548,5429027.0476,4185230.5412,4185195.3484
16002,5429437.8058,5429477.0218,4185473.2706,4185419.4619
16003,5373567.6046,5373597.0603,4238274.0249,4238327.7467
16004,5380165.2302,5380141.2597,4214750.2714,4214821.6973
16005,5379804.2649,5379780.0932,4215827.2028,4215899.4205
16006,5379492.0492,5379468.2135,4216768.229,4216840.8128
16007,5399556.8475,5399546.258,4202239.6394,4202304.1115
16008,5399514.4886,5399569.1837,4202497.5302,4202488.0546
16009,5399498.5795,5399490.6247,4202644.0259,4202717.2744
16010,5399369.3724,5399383.5353,4203355.6064,4203284.9696
16011,5399383.5353,5399397.698,4203284.9696,4203214.3332
16012,5429617.2478,5429556.962,4176495.3114,4176488.4394
16013,5399907.9796,5399837.615,4197264.1642,4197331.4414
16014,5399837.615,5399767.2496,4197331.4414,4197398.7186
16015,5398852.4218,5398782.0444,4198273.3137,4198340.5896
16016,5386705.7423,5386706.9931,4203022.9629,4202945.5513
16017,5386708.244,5386709.4949,4202868.1403,4202790.7298
16018,5393552.0024,5393469.5872,4210873.1143,4210881.917
16019,5392892.6774,5392810.2613,4210943.5179,4210952.3155
16020,5392005.35,5391927.4954,4211220.2578,4211228.3201
16021,5399304.5696,5399378.0948,4228934.1294,4228966.9401
16022,5399378.0948,5399451.6204,4228966.9401,4228999.7504
16023,5399451.6204,5399525.1465,4228999.7504,4229032.5604
16024,5400039.8421,5400105.5605,4229262.2196,4229290.1147
16025,5400867.7989,5400941.3825,4229374.3698,4229357.7464
16026,5389104.8106,5389145.1159,4227759.6753,4227789.69
16027,5389444.5353,5389530.906,4227760.738,4227741.0811
16028,5394928.8862,5394972.1771,4229708.5081,4229790.5447
16029,5394972.1771,5395015.6535,4229790.5447,4229769.4866
16030,5394835.7588,5394778.4795,4230039.6383,4230072.6624
16031,5394838.8064,5394795.9784,4229441.5772,4229389.4565
16032,5394710.3236,5394667.4968,4229285.2153,4229233.0949
16033,5386431.7945,5386364.5577,4203476.7027,4203512.7239
16034,5423512.0244,5423456.1583,4191906.0676,4191876.2247
16035,5423288.5837,5423179.9171,4191785.7387,4191729.7861
16036,5390901.2164,5390949.1062,4182511.114,4182453.9508
16037,5390949.1062,5390996.9956,4182453.9508,4182396.7876
16038,5391084.8195,5391114.0934,4182188.0203,4182118.4319
16039,5401309.2979,5401382.8803,4229274.6226,4229257.9964
16040,5433164.4552,5433189.1297,4178963.2113,4178915.5128
16041,5386555.8844,5386595.6536,4201138.8242,4201219.4832
16042,5391487.3709,5391485.6931,4180901.5867,4180824.2507
16043,5413848.444,5413816.2466,4198856.7589,4198793.5369
16044,5413642.7952,5413601.0389,4198561.0299,4198503.5007
16045,5366234.7598,5366308.0369,4234215.5855,4234228.15
16046,5366454.5917,5366527.8694,4234253.2776,4234265.8406
16047,5381543.9398,5381473.8318,4214364.9563,4214306.7683
16048,5381403.7246,5381333.6182,4214248.5802,4214190.392
16049,5380921.7853,5380849.144,4214023.7104,4214022.1564
16050,5390626.1948,5390606.3008,4193486.2267,4193427.9809
16051,5390450.3838,5390414.6381,4193263.0191,4193203.1327
16052,5412158.4574,5412153.3283,4199861.1858,4199933.5738
16053,5382266.843,5382345.4459,4223020.7411,4223007.8767
16054,5423911.4786,5423920.1342,4192471.5743,4192507.8507
16055,5423796.3589,5423832.4704,4192090.7046,4192062.0598
16056,5424115.7798,5424140.4388,4192774.8075,4192747.6439
16057,5424419.1659,5424382.2579,4192410.5074,4192402.6358
16058,5378185.3973,5378267.2043,4200550.1793,4200577.7085
16059,5378267.2043,5378349.0119,4200577.7085,4200605.2373
16060,5378607.8613,5378696.3818,4200609.2006,4200597.4171
16061,5379490.0497,5379575.5592,4200499.8553,4200496.5861
16062,5379661.0688,5379746.5782,4200493.3163,4200490.0457
16063,5382953.6154,5383021.9126,4222430.0751,4222452.5993
16064,5401650.2324,5401670.2645,4229658.0741,4229730.2976
16065,5424784.2656,5424830.3944,4192198.2828,4192213.9534
16066,5390829.7791,5390838.0215,4190966.5356,4190891.8441
16067,5376779.8914,5376700.0726,4200987.1664,4200990.3089
16068,5393969.5575,5394002.502,4210062.1828,4210114.6972
16069,5393853.7217,5393778.5335,4210257.8505,4210288.8128
16070,5394033.2259,5394054.8743,4210541.1091,4210604.4051
16071,5390868.0861,5390841.4073,4189291.2728,4189227.7572
16072,5390761.3728,5390734.6952,4189037.2123,4188973.6979
16073,5390677.5177,5390648.9294,4188840.1046,4188773.3085
16074,5390620.3414,5390591.7537,4188706.5126,4188639.7172
16075,5390449.7899,5390421.3982,4188293.6824,4188224.4764
16076,5390393.0066,5390364.6157,4188155.271,4188086.0659
16077,5390239.925,5390257.1844,4187665.8842,4187591.7231
16078,5354743.9684,5354672.6452,4209437.7455,4209423.1032
16079,5354672.6452,5354601.3223,4209423.1032,4209408.4604
16080,5354458.6772,5354387.3549,4209379.1736,4209364.5295
16081,5358563.634,5358608.2571,4210356.0045,4210286.207
16082,5427818.4039,5427855.1715,4188055.8497,4188007.8179
16083,5428057.9767,5428112.8478,4187924.5018,4187971.1696
16084,5383838.6809,5383898.2593,4222927.1639,4222970.9674
16085,5390394.7182,5390411.4423,4186999.566,4186926.5251
16086,5390495.0591,5390513.6471,4186561.3271,4186488.162
16087,5390513.6471,5390532.2347,4186488.162,4186414.9974
16088,5390595.144,5390585.768,4186031.7733,4185955.9869
16089,5390538.8888,5390529.5134,4185577.0627,4185501.2793
16090,5390678.5132,5390703.8155,4184784.7975,4184714.9225
16091,5359120.2833,5359163.7497,4209566.4775,4209507.9334
16092,5359163.7497,5359207.2156,4209507.9334,4209449.3894
16093,5359250.6811,5359294.1461,4209390.8455,4209332.3017
16094,5431652.6446,5431612.0117,4189947.2643,4190022.6457
16095,5431122.2844,5431162.4905,4188193.5325,4188199.341
16096,5370315.4636,5370344.0298,4213608.1945,4213537.2797
16097,5370608.9473,5370660.8927,4213181.7682,4213128.3474
16098,5370425.6583,5370482.1869,4214123.9305,4214095.3667
16099,5370482.1869,5370450.6394,4214095.3667,4214040.3436
16100,5384647.0833,5384686.8428,4223790.9017,4223853.7196
16101,5384766.363,5384806.1239,4223979.3564,4224042.175
16102,5385794.7491,5385851.9094,4225122.5974,4225169.5402
16103,5390855.6222,5390880.9222,4184295.6803,4184225.8078
16104,5399388.9,5399417.2544,4193315.1227,4193381.8917
16105,5390572.8304,5390531.9829,4193350.9581,4193322.8726
16106,5390631.7072,5390555.1866,4183422.7113,4183433.9742
16107,5390325.6242,5390264.9617,4183467.7598,4183427.8321
16108,5360741.1943,5360760.3844,4208579.3556,4208657.5418
16109,5360357.9352,5360340.9433,4207586.6342,4207528.0399
16110,5361351.7461,5361417.0377,4209558.1015,4209608.564
16111,5361417.0377,5361482.3299,4209608.564,4209659.0265
16112,5362038.0318,5362109.9984,4210090.8815,4210146.9747
16113,5368406.9319,5368461.3312,4216325.3294,4216376.7063
16114,5368950.9476,5369005.3519,4216839.0977,4216890.4745
16115,5369278.1542,5369332.7163,4217146.1965,4217197.3411
16116,5387455.2272,5387387.5871,4213452.9399,4213515.7496
16117,5387300.0632,5387208.7376,4213536.8133,4213562.6975
16118,5386601.0449,5386658.6704,4225772.866,4225819.8618
16119,5386658.6704,5386716.2965,4225819.8618,4225866.8576
16120,5387004.4343,5387062.0634,4226101.835,4226148.8303
16121,5387700.6369,5387758.8495,4226659.6237,4226705.8494
16122,5390626.7339,5390599.57,4183221.5778,4183158.2883
16123,5390613.867,5390661.7598,4182854.0946,4182796.931
16124,5391458.7145,5391445.2254,4180676.3291,4180602.3691
16125,5362708.8908,5362756.4447,4210665.501,4210728.4402
16126,5362756.4447,5362803.9989,4210728.4402,4210791.3795
16127,5362109.9984,5362181.9657,4210146.9747,4210203.0679
16128,5362803.9989,5362851.5537,4210791.3795,4210854.319
16129,5362946.6649,5362994.2212,4210980.1985,4211043.1387
16130,5363041.7783,5363089.3357,4211106.0789,4211169.0194
16131,5363519.9533,5363568.8044,4211738.8267,4211803.4368
16132,5387117.2843,5387023.0287,4213546.7424,4213530.8881
16133,5386651.8411,5386570.5726,4213871.5598,4213903.038
16134,5386164.2238,5386078.9166,4214060.4214,4214080.7967
16135,5385583.7645,5385506.8035,4214252.0673,4214296.9546
16136,5393679.1448,5393650.6761,4231126.4057,4231183.7957
16137,5394094.9587,5394133.1382,4230223.185,4230169.6444
16138,5393232.1169,5393192.7722,4231809.6913,4231860.4331
16139,5391537.3172,5391512.012,4178409.3412,4178336.7258
16140,5364591.4652,5364642.4012,4213152.9401,4213220.011
16141,5364744.2746,5364795.2124,4213354.1533,4213421.2248
16142,5367503.1274,5367476.872,4216131.209,4216202.4612
16143,5367093.6662,5367048.5315,4216948.9737,4217012.7724
16144,5402932.382,5402864.3373,4192135.0173,4192089.6346
16145,5409496.7311,5409444.7409,4209694.4452,4209742.7897
16146,5409288.7674,5409236.7754,4209887.8226,4209936.1668
16147,5409211.2025,5409263.8171,4210006.0684,4210033.1865
16148,5409123.0438,5409068.7071,4210039.1774,4210091.5644
16149,5408742.4449,5408796.5539,4210512.1874,4210566.1019
16150,5409405.0317,5409455.1915,4211206.5427,4211259.4383
16151,5424872.405,5424883.8988,4191658.8314,4191643.607
16152,5424601.5944,5424563.768,4191869.5107,4191932.4973
16153,5422599.3583,5422597.4292,4190837.4176,4190788.2513
16154,5397057.0831,5397018.8317,4185336.2293,4185258.137
16155,5395638.9552,5395698.8616,4181764.1895,4181762.0386
16156,5395784.899,5395870.9366,4181769.8795,4181777.7198
16157,5396633.167,5396715.6763,4181718.3752,4181732.1312
16158,5408688.3364,5408639.9511,4210458.273,4210403.207
16159,5408639.9511,5408591.5663,4210403.207,4210348.1412
16160,5408252.8366,5408203.439,4209963.2786,4209908.2939
16161,5408154.0419,5408104.6452,4209853.3093,4209798.3247
16162,5421819.4503,5421804.2091,4188415.1032,4188352.4944
16163,5404619.1355,5404608.7467,4195863.2788,4195929.3716
16164,5404587.7346,5404577.2283,4196062.764,4196129.4608
16165,5416021.7565,5415958.7521,4204117.1934,4204081.2689
16166,5368318.847,5368391.019,4215649.3057,4215665.0861
16167,5421516.5112,5421501.8914,4187170.9901,4187111.0546
16168,5421146.6973,5421083.4824,4186690.2216,4186689.8974
16169,5421083.4824,5421020.2675,4186689.8974,4186689.5731
16170,5405679.6044,5405617.1781,4196438.7033,4196415.6606
16171,5357203.0214,5357244.0585,4212470.2259,4212406.4453
16172,5357654.3518,5357695.3707,4211770.4369,4211707.1053
16173,5357941.4741,5357981.6695,4211327.119,4211263.9138
16174,5369258.1654,5369321.9865,4215050.9781,4214980.7843
16175,5369449.6261,5369513.4447,4214840.3966,4214770.2028
16176,5369768.7109,5369832.5255,4214489.4279,4214419.2343
16177,5367555.2237,5367534.5479,4201921.9318,4202000.6263
16178,5367436.0174,5367422.9873,4202316.8069,4202388.9593
16179,5364975.5569,5364997.7195,4196920.5134,4196850.0923
16180,5420577.764,5420514.5492,4186687.2921,4186686.9647
16181,5420395.3017,5420339.2687,4186709.5755,4186732.5138
16182,5420227.2018,5420171.1682,4186778.3894,4186801.3269
16183,5420115.1342,5420059.1,4186824.2641,4186847.2011
16184,5419947.0311,5419890.9962,4186893.0743,4186916.0105
16185,5419627.9024,5419577.5608,4187023.9059,4187044.5801
16186,5421438.4732,5421477.389,4186646.6904,4186601.8666
16187,5400828.8386,5400792.8615,4195514.8282,4195572.1242
16188,5400648.949,5400612.9699,4195801.3097,4195858.6064
16189,5356623.1402,5356556.6934,4210492.6865,4210450.0413
16190,5427459.761,5427574.9135,4176379.1318,4176471.025
16191,5427690.0679,5427805.2241,4176562.9179,4176654.8104
16192,5365513.4622,5365534.0434,4195157.1283,4195097.3881
16193,5365335.7539,5365344.3038,4196463.491,4196521.8826
16194,5365352.8536,5365361.4037,4196580.2745,4196638.6667
16195,5365599.3635,5365646.9535,4196258.4384,4196182.3935
16196,5422590.5212,5422670.4915,4186662.9681,4186692.9691
16197,5422969.8074,5423058.7333,4186803.9823,4186837.1025
16198,5424296.731,5424325.2033,4186770.1698,4186692.7834
16199,5400433.993,5400434.9172,4196212.2265,4196279.3609
16200,5404852.6993,5404805.8579,4195214.1898,4195143.7964
16201,5365832.6798,5365882.4497,4194587.0442,4194501.9882
16202,5365633.5921,5365683.3651,4194927.272,4194842.2145
16203,5382418.5441,5382356.3205,4214918.8887,4214878.6562
16204,5381795.6259,5381732.7037,4214518.4234,4214480.0569
16205,5393443.4906,5393499.1544,4230255.7851,4230253.9444
16206,5393935.1337,5394018.5984,4230331.8003,4230330.2666
16207,5393993.564,5393959.1401,4230397.3959,4230400.2006
16208,5396558.028,5396508.5943,4184533.1665,4184463.0681
16209,5394698.325,5394666.7909,4181816.1952,4181740.0507
16210,5394996.0436,5395066.2544,4182117.687,4182046.4774
16211,5395066.2544,5395130.355,4182046.4774,4181987.3813
16212,5395388.0014,5395471.6527,4181785.9969,4181778.7285
16213,5395471.6527,5395555.304,4181778.7285,4181771.4592
16214,5413197.8672,5413122.9585,4209467.0402,4209439.8976
16215,5413122.9585,5413048.0502,4209439.8976,4209412.7545
16216,5412973.1422,5412898.2347,4209385.6111,4209358.4672
16217,5413180.2592,5413140.8343,4210064.815,4210134.5989
16218,5412633.3804,5412569.9301,4199504.4071,4199493.3311
16219,5412189.231,5412184.1023,4199426.8675,4199499.2527
16220,5397615.5861,5397667.9193,4226006.8216,4225936.824
16221,5396694.0803,5396767.6586,4227768.8702,4227801.6412
16222,5417296.0875,5417265.5672,4170887.4839,4170887.9916
16223,5416626.8319,5416572.2295,4170375.8049,4170391.5417
16224,5412501.4089,5412557.6992,4210994.4633,4210939.573
16225,5360828.6395,5360867.2111,4207206.7188,4207139.431
16226,5360982.9228,5361021.4924,4206937.5691,4206870.2823
16227,5361186.7491,5361259.3661,4206739.0163,4206700.706
16228,5412807.6008,5412749.0902,4210584.1924,4210641.0107
16229,5407821.346,5407758.9185,4208794.8657,4208749.9758
16230,5407321.9401,5407260.6392,4208435.7424,4208395.0299
16231,5407138.0388,5407076.7393,4208313.6045,4208272.8916
16232,5366958.2604,5366913.1099,4217140.3702,4217203.5843
16233,5397503.4682,5397570.8492,4228129.3313,4228159.4617
16234,5416066.6245,5415985.25,4204727.7956,4204739.6922
16235,5415578.8046,5415497.8585,4204793.9506,4204800.6281
16236,5415497.8585,5415416.9123,4204800.6281,4204807.3051
16237,5415174.0734,5415125.392,4204827.3323,4204763.7087
